date,open,high,low,close,volume,turnover rate,PE_TTM,PB_LF,number of advancing stocks,number of declining stocks,market capitalization
2014/8/19,2378.89,2379.47,2358.97,2374.77,1027.43,0.55,8.89,1.35,118,160,182566.64
2014/8/20,2371.65,2375.48,2360.84,2366.14,913.75,0.48,8.84,1.32,97,173,181863.27
2014/8/21,2365.73,2367.46,2333.3,2354.24,921.92,0.48,8.79,1.32,82,208,180849.98
2014/8/22,2352.32,2368.46,2350.99,2365.36,856.42,0.43,8.82,1.32,193,82,181562.28
2014/8/25,2367.02,2367.61,2338.46,2342.86,851.82,0.46,8.73,1.31,62,220,180530.8
2014/8/26,2339.6,2350.39,2317.18,2324.09,831.35,0.44,8.66,1.3,47,234,179240.67
2014/8/27,2323.79,2336.74,2322.89,2327.6,624.49,0.32,8.64,1.3,155,115,179387.12
2014/8/28,2328.06,2336.36,2309.64,2311.28,661.96,0.33,8.55,1.28,82,196,178229.31
2014/8/29,2317.3,2338.77,2313.26,2338.29,583.6,0.3,8.59,1.28,256,25,179940.58
2014/9/1,2340.93,2355.55,2338.53,2355.32,733.62,0.37,8.6,1.29,240,31,180903.99
2014/9/2,2359.86,2387.66,2349.95,2386.46,1069.26,0.54,8.7,1.31,272,12,183119.54
2014/9/3,2389.69,2414.26,2389.68,2408.84,1236.29,0.61,8.79,1.32,224,52,185094.61
2014/9/4,2411.93,2427.3,2404.08,2426.22,1082.95,0.53,8.85,1.33,205,63,186385.53
2014/9/5,2433.17,2450.63,2427.99,2449.26,1233.49,0.63,8.93,1.34,209,68,187985.49
2014/9/9,2452.23,2454.89,2437.08,2445.22,1077.95,0.56,8.91,1.34,125,155,187543.54
2014/9/10,2435.59,2437.08,2422.65,2432.43,974.73,0.52,8.86,1.33,94,181,186431.49
2014/9/11,2430.68,2461.47,2417.27,2423.45,1272.03,0.63,8.82,1.32,88,184,185681.98
2014/9/12,2418.75,2438.36,2412.62,2438.36,966.26,0.52,8.88,1.33,227,45,186907.96
2014/9/15,2433,2439.25,2418.96,2437.19,1125.08,0.58,8.87,1.33,156,119,186771.04
2014/9/16,2440.34,2442.92,2386.98,2388.77,1472.5,0.88,8.74,1.31,31,249,184051.14
2014/9/17,2395.36,2405.37,2379.09,2401.33,980.39,0.59,8.78,1.32,209,68,184715.48
2014/9/18,2396.38,2414.95,2389.62,2408.66,921.05,0.55,8.8,1.32,167,107,185204.7
2014/9/19,2409.31,2430.15,2402.31,2425.21,882.21,0.48,8.83,1.33,206,63,185938.03
2014/9/22,2419.33,2419.33,2374.11,2378.92,889.58,0.48,8.66,1.3,34,250,182342.54
2014/9/23,2379.52,2402.48,2379.52,2399.46,754.64,0.4,8.72,1.31,255,16,183511.35
2014/9/24,2391.42,2443.98,2387.07,2441.86,1203.9,0.67,8.85,1.33,263,19,186341.48
2014/9/25,2453.42,2462.67,2429.59,2436.97,1196.13,0.65,8.84,1.33,100,178,186169.22
2014/9/26,2430.81,2439.65,2420.5,2437.2,877.57,0.47,8.84,1.33,120,153,186133.72
2014/9/29,2443.91,2453.67,2435.61,2447.8,1114.64,0.58,8.86,1.33,188,86,186565
2014/9/30,2452.17,2454.89,2444.2,2450.99,1019.07,0.54,8.88,1.34,152,116,186827.99
2014/10/8,2460.87,2478.38,2445.27,2478.38,1165,0.57,8.94,1.35,208,63,188139.72
2014/10/9,2480.2,2488.11,2461.11,2481.96,1207.53,0.65,8.96,1.35,130,140,188546.72
2014/10/10,2472.1,2482.14,2457.68,2466.79,1219.25,0.69,8.91,1.34,75,205,187449.05
2014/10/13,2457.41,2460.39,2430.55,2454.95,1127.84,0.62,8.86,1.33,109,172,186404.64
2014/10/14,2451.09,2467.9,2436.34,2446.56,1063.57,0.6,8.83,1.33,76,192,185934.5
2014/10/15,2444.54,2465.5,2431.19,2463.87,1148.37,0.64,8.88,1.34,173,99,187052.65
2014/10/16,2448.97,2480.3,2441.82,2444.4,1283.41,0.74,8.85,1.33,52,226,186330.97
2014/10/17,2443.22,2456.11,2410.4,2441.73,1126.86,0.62,8.82,1.33,102,178,185753.12
2014/10/20,2448.45,2456.62,2441.9,2454.71,848.44,0.43,8.86,1.33,220,50,186580.38
2014/10/21,2453.41,2459.26,2432.55,2433.39,866.22,0.45,8.8,1.32,50,224,185246.8
2014/10/22,2434.89,2447.47,2417.56,2418.64,822.52,0.42,8.77,1.32,62,209,184556.85
2014/10/23,2415.44,2424.66,2392.53,2395.94,860.45,0.48,8.69,1.31,54,224,183092.09
2014/10/24,2397.85,2404.99,2385.73,2390.71,656.01,0.35,8.65,1.29,128,142,182696.3
2014/10/27,2377.54,2377.54,2361.68,2368.83,659.56,0.35,8.57,1.28,144,131,180966.08
2014/10/28,2373.16,2416.77,2373.16,2416.65,905.3,0.48,8.71,1.3,277,5,184200.1
2014/10/29,2423.81,2461.27,2415.7,2451.38,1345.42,0.74,8.79,1.31,250,25,186739.63
2014/10/30,2450.36,2474.38,2443.76,2468.93,1391.57,0.89,8.83,1.3,161,113,188336.16
2014/10/31,2473.5,2512.19,2466.5,2508.33,1816.05,1.12,8.92,1.31,181,95,191529.86
2014/11/3,2515.82,2524.17,2502.06,2512.55,1514.07,0.96,8.92,1.31,154,116,191445.49
2014/11/4,2511.04,2517.46,2498.61,2513.17,1552.92,1.02,8.93,1.31,124,155,191681.19
2014/11/5,2516.87,2519.4,2499.23,2503.45,1461.31,0.89,8.88,1.3,102,169,190652.98
2014/11/6,2505.17,2510.99,2482.98,2506.07,1188.39,0.7,8.89,1.3,148,121,190767.26
2014/11/7,2508.77,2541.55,2489.42,2502.15,1768.69,0.98,8.87,1.3,91,185,190410.95
2014/11/10,2529.83,2565.73,2514.71,2565.73,1876.13,1.06,9.09,1.33,256,27,195095.24
2014/11/11,2578.44,2602.37,2532.57,2558.61,2658.41,1.51,9.17,1.34,74,208,196731.61
2014/11/12,2545.4,2594.32,2539.6,2594.32,1578.47,0.86,9.22,1.35,246,38,197920.15
2014/11/13,2597.39,2607.52,2567.46,2579.75,1929.85,1.03,9.2,1.35,88,193,197389.9
2014/11/14,2569.21,2581.93,2557.67,2581.09,1454.1,0.77,9.2,1.35,139,143,197428.58
2014/11/17,2613.51,2614.09,2565.94,2567.1,1477.25,0.74,9.13,1.34,137,147,195990.57
2014/11/18,2565.27,2570.21,2534.93,2541.42,1242.47,0.67,9.03,1.32,103,180,193724.55
2014/11/19,2538.23,2550.5,2531.32,2537.22,1130.32,0.57,9,1.32,119,157,193231.74
2014/11/20,2528.78,2545.47,2522.84,2537.1,981.46,0.5,9,1.32,102,166,193258.46
2014/11/21,2537.54,2585.36,2530.03,2583.46,1437.51,0.71,9.14,1.34,250,28,196236.75
2014/11/24,2614.16,2667.67,2602.94,2649.26,2649.75,1.31,9.33,1.36,250,29,200170.53
2014/11/25,2650.09,2686.06,2643.84,2685.56,2068.79,1.04,9.45,1.38,256,27,202860.31
2014/11/26,2695.26,2723.36,2690.31,2723.02,2393.34,1.14,9.61,1.4,158,124,206197.25
2014/11/27,2737.03,2754.49,2718.7,2754.49,2611.65,1.24,9.71,1.42,151,124,208469.37
2014/11/28,2753.93,2809.54,2740.37,2808.82,3302.56,1.75,9.99,1.46,128,159,214487.81
2014/12/1,2825.61,2855.33,2808.65,2819.81,3388.33,1.71,10.03,1.47,154,128,215332.8
2014/12/2,2807.34,2944.51,2804.29,2923.94,3411.85,1.69,10.42,1.52,269,17,223594.36
2014/12/3,2936.12,3028.23,2912.25,2967.55,4648.58,2.18,10.47,1.53,232,56,224618.88
2014/12/4,2975.4,3104.89,2968.88,3104.35,4338.76,1.99,11,1.61,277,9,236028.94
2014/12/5,3143.97,3195.8,3011.94,3124.89,5543.63,2.45,11.28,1.65,79,210,242021.2
2014/12/8,3108.27,3270.88,3075.7,3252.88,5157.74,2.26,11.65,1.7,233,50,250094.58
2014/12/9,3233.1,3387.83,3074.52,3106.91,7021.5,2.96,10.97,1.6,41,241,235433.6
2014/12/10,3120.21,3229.05,3058.19,3221.55,4773,1.99,11.28,1.65,267,17,242098.54
2014/12/11,3185.16,3254.42,3158.44,3183.01,3929.45,1.71,11.13,1.62,129,150,238891.33
2014/12/12,3182.92,3239.45,3167.93,3193.23,3378.17,1.41,11.17,1.63,154,122,239652.78
2014/12/15,3176.83,3226.22,3143.3,3217.23,3266.68,1.36,11.36,1.66,180,107,244129.62
2014/12/16,3221.36,3303.4,3207.69,3303.4,4256.66,1.67,11.69,1.71,145,141,251352.33
2014/12/17,3325.82,3368.19,3275.74,3360.6,5277.49,2.09,11.94,1.75,105,184,256607.96
2014/12/18,3359.09,3393.71,3322.23,3345.93,4162.6,1.66,11.88,1.74,149,133,255340.13
2014/12/19,3345.63,3397.18,3280.92,3383.17,4355.17,1.92,12.12,1.77,144,145,260508.32
2014/12/22,3396.25,3455.21,3357.66,3394.48,5370.21,2.57,12.37,1.81,114,175,265956.91
2014/12/23,3358.8,3431.78,3316.91,3324.92,3772.28,1.73,11.99,1.76,78,208,257689.07
2014/12/24,3332.15,3340.36,3188.5,3230.39,3394.76,1.48,11.62,1.7,129,158,249710.48
2014/12/25,3254.48,3335.78,3226.32,3335.42,3301.29,1.45,12.06,1.76,250,37,259148.92
2014/12/26,3343.64,3453.34,3335.01,3445.84,4388.38,1.8,12.45,1.82,230,57,267580.58
2014/12/29,3502.18,3524.28,3405.84,3455.46,5050.05,1.98,12.52,1.83,109,175,269189.46
2014/12/30,3450.81,3491.83,3422.17,3457.55,3946.08,1.53,12.59,1.84,81,209,270706.68
2014/12/31,3462.39,3542.34,3452.5,3533.71,4037.11,1.61,12.91,1.89,247,41,277495.69
2015/1/5,3566.09,3669.04,3551.51,3641.54,5198.5,2.1,13.42,1.96,247,44,288548.29
2015/1/6,3608.43,3683.23,3587.23,3641.06,4985.3,1.95,13.44,1.96,178,114,288988.08
2015/1/7,3620.92,3671.19,3601.7,3643.79,3987.32,1.48,13.49,1.97,115,173,290134.42
2015/1/8,3650.07,3659.95,3552.1,3559.26,3558.32,1.37,13.13,1.91,75,214,282282.56
2015/1/9,3547.57,3689.75,3536.4,3546.72,4302.11,1.62,13.12,1.91,78,210,282326.22
2015/1/12,3531.52,3560.53,3461.32,3513.58,3342.57,1.24,12.93,1.89,111,180,278507.16
2015/1/13,3506.45,3550.16,3494.77,3514.04,2507.97,0.87,12.94,1.89,172,114,278721.31
2015/1/14,3522.91,3547.24,3471.56,3502.42,2412.86,0.91,12.91,1.88,91,197,278047.54
2015/1/15,3501.72,3604.12,3482.27,3604.12,3034.45,1.1,13.41,1.95,238,50,288707.53
2015/1/16,3616.25,3662.16,3601.26,3635.15,3555.69,1.31,13.56,1.98,210,78,292301.5
2015/1/19,3414.01,3497.25,3330.98,3355.16,3660.18,1.52,12.43,1.81,21,271,267915.87
2015/1/20,3336.79,3419.2,3325.68,3396.22,3819.18,1.38,12.59,1.83,261,27,271514.59
2015/1/21,3420.49,3557.79,3409.43,3548.89,4254.34,1.56,13.24,1.93,277,13,285648.99
2015/1/22,3551.05,3576.76,3520.05,3567.61,3450.26,1.24,13.28,1.93,183,101,286371.05
2015/1/23,3582.09,3627.81,3548.63,3571.73,3618.36,1.29,13.31,1.94,92,191,287418.96
2015/1/26,3580.12,3611.62,3559.38,3607.99,3095.86,1.11,13.46,1.96,235,51,290650.76
2015/1/27,3614.04,3616.26,3510.02,3574.93,3575.48,1.33,13.28,1.93,111,175,286919.16
2015/1/28,3547.24,3583.31,3512.39,3525.32,2787.49,1,13.04,1.9,59,231,282087.78
2015/1/29,3474.92,3505.58,3453.9,3481.8,2518.98,0.98,12.84,1.87,70,219,277889.71
2015/1/30,3496.89,3514.22,3431.94,3434.39,2374.21,0.91,12.63,1.84,65,217,273437.91
2015/2/2,3360.19,3407.26,3347.09,3353.96,2248.38,0.9,12.25,1.78,72,216,265255.81
2015/2/3,3388.6,3441.71,3360.72,3437.45,2411,0.89,12.59,1.83,258,28,272593.53
2015/2/4,3446.14,3476.82,3399.57,3401.77,2440.34,0.88,12.45,1.81,77,207,269411.66
2015/2/5,3487.95,3487.95,3366.86,3366.95,3115.24,1.15,12.29,1.79,63,222,266070.58
2015/2/6,3352.33,3374.05,3285.94,3312.42,2214.33,0.89,12.05,1.75,46,242,260907.68
2015/2/9,3305.73,3376.53,3298.6,3345.92,2207.67,0.79,12.17,1.77,149,133,263358.63
2015/2/10,3345.08,3407.18,3339.55,3406.94,1991.21,0.73,12.38,1.8,271,19,267947.7
2015/2/11,3415.98,3445.66,3412.14,3434.12,1859.79,0.66,12.46,1.81,197,82,269179.66
2015/2/12,3435.36,3453.58,3405.63,3442.87,1912.86,0.72,12.5,1.81,177,107,269999.08
2015/2/13,3458.83,3509.51,3452.08,3469.83,2470.76,0.92,12.61,1.83,224,56,272305.98
2015/2/16,3473.29,3504.48,3466.61,3499.48,2228,0.76,12.68,1.83,220,65,273520.42
2015/2/17,3511.54,3536.82,3511.09,3522.32,2144.57,0.76,12.78,1.85,179,106,275703.11
2015/2/25,3529.55,3529.55,3463.96,3478.73,2117.39,0.76,12.66,1.83,91,196,273212.38
2015/2/26,3473.71,3569.33,3456.87,3566.3,2798.09,1.05,12.97,1.87,250,40,279798.6
2015/2/27,3565.23,3594.81,3560.46,3572.84,2718.62,1.02,12.99,1.88,140,143,280423.19
2015/3/2,3603.45,3608.69,3566.53,3601.27,3251.65,1.14,13.05,1.88,212,74,281856.27
2015/3/3,3579.32,3579.32,3504.2,3507.9,3357,1.2,12.68,1.83,57,236,273997.4
2015/3/4,3514.67,3540.91,3497.17,3530.82,2574.69,0.91,12.73,1.84,198,88,275024.3
2015/3/5,3513.25,3517.08,3467.68,3496.34,2790.31,1,12.56,1.81,90,200,271451.21
2015/3/6,3501.18,3516.24,3472.39,3478.52,2334.68,0.83,12.53,1.81,105,183,270780.7
2015/3/9,3449.7,3546.71,3417.49,3537.75,2778.6,1.07,12.8,1.85,227,57,276831.54
2015/3/10,3523.64,3551.21,3511.99,3520.61,2453.67,0.89,12.68,1.83,142,143,274417.62
2015/3/11,3524.58,3568.92,3512.22,3524.65,2357.73,0.86,12.71,1.84,112,176,275127.22
2015/3/12,3557.69,3603.34,3536.53,3592.84,3221.41,1.21,13,1.88,198,88,281352.99
2015/3/13,3604.67,3641.39,3594.74,3617.66,2972.99,1.12,13.06,1.89,210,75,282651.64
2015/3/16,3641.77,3705.74,3621.12,3705.67,3584.98,1.25,13.32,1.92,284,2,288465.18
2015/3/17,3733.96,3762.58,3716.81,3757.12,4550.04,1.69,13.51,1.95,208,78,292509.44
2015/3/18,3769.09,3846.06,3763.85,3846.06,4844.66,1.89,13.82,2,271,15,299305.18
2015/3/19,3851.25,3859.13,3809.71,3839.74,4632.13,1.78,13.77,1.99,111,171,298474.29
2015/3/20,3852.49,3916.86,3832.42,3892.57,5444.68,1.82,13.9,2.01,152,131,301652.83
2015/3/23,3923.08,3972.3,3922.21,3972.06,5197.6,1.78,14.28,2.04,275,10,307165.92
2015/3/24,3980.07,3989.86,3883.78,3973.05,5910.67,2.13,14.3,2.04,133,153,307324.13
2015/3/25,3961.58,3980.72,3913.99,3940.41,5017.34,1.73,14.1,2.01,104,181,303279.95
2015/3/26,3921.75,3992,3892.88,3950,4685.38,1.57,14.29,2.02,123,155,305496.49
2015/3/27,3957.54,3993.03,3932.87,3971.7,3931.32,1.36,14.46,2.01,174,103,306002.36
2015/3/30,3999.02,4101.65,3999.02,4088.18,5462.11,1.94,14.88,2.06,247,31,315065.37
2015/3/31,4138.89,4166.02,4037.77,4051.2,5981.22,1.98,14.7,2.03,77,197,311665.49
2015/4/1,4057.5,4139.5,4046.94,4123.9,4665.97,1.49,14.93,2.07,266,10,316514.71
2015/4/2,4149.95,4156.84,4068.65,4124.78,4766.18,1.54,14.92,2.06,159,118,316311.8
2015/4/3,4104.67,4170.56,4092.38,4170.54,4669.66,1.46,15.02,2.08,180,92,318459.71
2015/4/7,4213.89,4260.47,4197.02,4260.04,5646.46,1.88,15.39,2.13,244,35,326380.31
2015/4/8,4277.45,4304.78,4204.83,4295.8,6583.08,2.08,15.56,2.15,108,171,329918.33
2015/4/9,4316.96,4332.17,4212.61,4262.14,6504.19,1.99,15.41,2.13,70,209,326880.87
2015/4/10,4249.38,4351.69,4231.2,4344.42,5093.54,1.58,15.7,2.17,253,25,333219.44
2015/4/13,4394.05,4432.02,4361.59,4421.07,5985.18,1.97,16.04,2.22,224,56,340728.13
2015/4/14,4432.13,4474.35,4385.91,4438.18,6021.27,1.97,16.06,2.22,130,151,340944.73
2015/4/15,4439.31,4476,4379.61,4380.51,5968.23,2.13,15.99,2.21,59,221,339043.94
2015/4/16,4355.49,4513.77,4335.63,4513.55,5647.23,1.9,16.47,2.27,244,35,349231.46
2015/4/17,4578.68,4630.27,4553.9,4596.14,7339.54,2.49,16.81,2.32,197,82,356577.84
2015/4/20,4615.03,4671.17,4492.6,4521.92,9392.65,3.09,16.49,2.27,94,185,349742.52
2015/4/21,4520.46,4620.06,4504.56,4619.16,6853.65,2.21,16.75,2.31,249,32,355254.27
2015/4/22,4637.06,4740.93,4632.59,4739.81,7699.25,2.33,17.12,2.36,263,15,363316.91
2015/4/23,4764.48,4782.04,4693.97,4740.89,7522.58,2.24,17.1,2.36,135,144,363594.73
2015/4/24,4682.63,4730.43,4618.32,4702.64,7212.73,2.16,16.96,2.34,98,184,360761.5
2015/4/27,4753.87,4810.49,4735.31,4807.59,7659.1,2.31,17.59,2.41,211,71,372569.76
2015/4/28,4811.32,4839.08,4703.57,4741.86,8603.5,2.74,17.61,2.39,60,223,370273.87
2015/4/29,4722.9,4797.93,4695.79,4774.33,6016.76,1.78,17.41,2.34,198,82,368493.53
2015/4/30,4788.41,4818.73,4749.49,4749.89,6125.11,1.8,17.04,2.26,106,181,364603.43
2015/5/4,4757.64,4795.92,4699.4,4787.74,5654.53,1.7,17.17,2.28,166,116,367413.83
2015/5/5,4785.19,4785.19,4572.98,4596.84,6600.2,2.07,16.47,2.18,29,255,352351.37
2015/5/6,4626.23,4700.91,4511.76,4553.33,5860.34,1.69,16.26,2.15,86,197,347850.25
2015/5/7,4520.82,4546.34,4467.46,4470.09,4271.9,1.34,15.88,2.11,104,177,339718.53
2015/5/8,4515.55,4559.06,4445.59,4558.4,4520.91,1.36,16.19,2.16,267,16,346366.28
2015/5/11,4582.09,4690.95,4535.15,4690.53,5832.6,1.68,16.6,2.21,286,0,355262.55
2015/5/12,4692.12,4748,4660.02,4747.42,6071.23,1.69,16.78,2.23,189,93,359142.83
2015/5/13,4746.71,4758,4678.85,4718.44,5904.8,1.66,16.65,2.22,124,156,356199.97
2015/5/14,4717.96,4735.28,4670.17,4700.78,5132.2,1.51,16.6,2.21,105,178,355220.09
2015/5/15,4690.76,4690.76,4592.05,4617.47,5066.95,1.46,16.28,2.16,65,219,348405.57
2015/5/18,4582.06,4623.38,4565.06,4575.14,4340.83,1.2,16.09,2.13,122,160,344228.97
2015/5/19,4577.64,4740.01,4577.64,4731.22,5242.32,1.4,16.61,2.2,265,19,355442.4
2015/5/20,4751.57,4843.1,4745.21,4754.92,5899.56,1.63,16.51,2.19,155,118,352206.78
2015/5/21,4768.69,4841.62,4746.03,4840.98,5053.46,1.37,16.79,2.22,245,34,358163.2
2015/5/22,4895.93,4951.99,4870.6,4951.34,7191.3,2.04,17.23,2.28,227,55,367644.83
2015/5/25,4949.11,5099.84,4949.11,5099.5,7570.86,2.08,17.75,2.35,263,16,378699.23
2015/5/26,5140.8,5199.3,5063.15,5198.92,8022.96,2.18,18.01,2.38,254,22,384162.52
2015/5/27,5216.17,5226.84,5126.86,5181.43,7778.26,2.11,18.01,2.38,122,155,384281.16
2015/5/28,5174.1,5213.18,4831.33,4834.01,8732.07,2.56,16.86,2.23,9,268,359594.72
2015/5/29,4839.53,4924.3,4665.52,4840.83,6360.08,1.91,16.83,2.22,131,143,359143.72
2015/6/1,4862.76,5079.32,4835.77,5076.18,6378.44,1.87,17.83,2.35,275,0,380332.05
2015/6/2,5091.27,5162.56,5047.08,5161.87,6584.53,1.84,18.03,2.37,219,56,384759.96
2015/6/3,5176.6,5186.97,5059.5,5143.59,6720.57,1.85,17.97,2.37,102,173,383458.65
2015/6/4,5156.01,5194.23,4863.47,5181.42,7351.71,2.14,18.21,2.39,122,158,388425.79
2015/6/5,5254.91,5288.34,5104.18,5230.55,8552.24,2.42,18.4,2.42,185,90,392458.32
2015/6/8,5259.41,5370.61,5202.6,5353.75,9494.98,2.82,19,2.5,162,112,405412.88
2015/6/9,5379.47,5380.43,5251.21,5317.46,8714.32,2.53,18.88,2.48,127,150,402861.93
2015/6/10,5254.3,5374.83,5209.68,5309.11,7115.09,1.96,18.74,2.46,145,128,399905.62
2015/6/11,5305.14,5329.3,5248.16,5306.59,6605.85,1.74,18.67,2.45,136,141,398407.2
2015/6/12,5329.28,5351.65,5283.09,5335.12,6942.13,1.9,18.78,2.47,171,107,400592.16
2015/6/15,5354.01,5362.45,5207.31,5221.17,7662.38,2.07,18.75,2.46,83,197,404090.7
2015/6/16,5165.02,5204.3,5015.26,5064.82,6515.23,1.79,18.19,2.39,44,238,392109.88
2015/6/17,5072.31,5158.37,4949.29,5138.83,5898.68,1.72,18.49,2.43,221,61,398466.96
2015/6/18,5107.69,5121.22,4926.43,4930.55,5556.47,1.58,17.73,2.33,28,252,382227.48
2015/6/19,4847.06,4910.45,4634.69,4637.05,5196.1,1.55,16.7,2.2,11,272,359936.1
2015/6/23,4641.42,4786.96,4455.33,4786.09,5369.84,1.58,17.25,2.27,233,47,371856.02
2015/6/24,4811.59,4883.73,4744.31,4880.13,6153.74,1.88,17.68,2.33,249,30,381155.05
2015/6/25,4906.24,4919.26,4667.22,4706.52,6402.46,1.93,17.09,2.25,24,257,368423.7
2015/6/26,4573.87,4650.19,4278.68,4336.19,6129.59,1.93,15.89,2.09,4,279,342500.69
2015/6/29,4446.84,4451.17,4000.93,4191.55,7040.15,2.27,15.58,2.05,64,214,335949.39
2015/6/30,4161.07,4475.77,4016.01,4473,7160.46,2.27,16.55,2.18,271,6,356804.79
2015/7/1,4408.98,4526.13,4235.7,4253.02,6233.31,1.86,15.72,2.08,22,254,338786.68
2015/7/2,4287.73,4312.19,4000.06,4108,5935.07,1.97,15.46,2.04,41,234,333154.21
2015/7/3,4017.2,4164.63,3785.9,3885.92,5382.17,1.85,14.66,1.95,26,247,316013.67
2015/7/6,4218.27,4218.27,3832.47,3998.54,7795.58,2.79,15.33,2.03,164,105,330501.61
2015/7/7,3877.85,3960.64,3743.62,3928,7959.63,2.93,15.46,2.06,56,205,333237.83
2015/7/8,3651.06,3762.62,3612.25,3663.04,6401.22,2.5,14.52,1.94,9,206,313071.62
2015/7/9,3621.68,3930.26,3537.83,3897.63,5647.44,2.17,15.29,2.05,204,0,330804.41
2015/7/10,3916.27,4179.11,3887.55,4106.56,6290.8,2.15,15.9,2.14,207,6,344170.67
2015/7/13,4132.23,4278.16,4072.43,4211.81,6592.52,2.16,15.99,2.15,207,36,346211.38
2015/7/14,4178.63,4258.51,4062.5,4112.15,5975.21,1.96,15.55,2.1,88,166,337648.86
2015/7/15,4068.88,4114.24,3899.51,3966.76,5140.65,1.81,15.28,2.06,43,218,331718.31
2015/7/16,3949.64,4067.02,3856.32,3997.36,4100.51,1.42,15.28,2.06,207,52,332557.51
2015/7/17,4023.76,4190.19,4000.23,4151.5,4355.97,1.42,15.67,2.12,258,6,341265.62
2015/7/20,4157.06,4221.69,4106.39,4160.61,4834.94,1.51,15.71,2.13,132,131,342853.51
2015/7/21,4109.76,4201.48,4081.7,4166.01,4316.96,1.36,15.69,2.12,152,113,342435.2
2015/7/22,4148.56,4187.43,4094.71,4157.16,4418.33,1.37,15.62,2.12,119,147,341244.39
2015/7/23,4158.93,4262.06,4148.82,4250.81,4839.72,1.52,15.91,2.16,265,6,347514.48
2015/7/24,4255.2,4299.65,4154.62,4176.28,5359.02,1.68,15.61,2.12,52,215,342395.68
2015/7/27,4097.8,4156.31,3817.17,3818.73,4779.52,1.56,14.28,1.94,4,265,313237.73
2015/7/28,3690.97,3883.45,3627.42,3811.09,4826.55,1.64,14.18,1.93,123,145,311605.13
2015/7/29,3839.96,3934,3769.19,3930.38,3722.88,1.18,14.52,1.98,249,21,319245.2
2015/7/30,3915.78,3968.53,3802.88,3815.41,3763.51,1.16,14.18,1.93,22,248,311074.97
2015/7/31,3777.15,3863.62,3757.99,3816.7,2993.13,0.95,14.12,1.92,178,84,309988.32
2015/8/3,3766.07,3829.24,3742.58,3829.24,3096.31,1.05,14.17,1.92,174,94,310888.27
2015/8/4,3827.37,3948.45,3801.03,3948.16,2887.57,0.94,14.53,1.97,263,3,318848.17
2015/8/5,3937.62,3962.28,3858.66,3866.9,2726.94,0.86,14.23,1.93,32,236,312268.11
2015/8/6,3802.93,3888.69,3793.24,3831.85,1955.32,0.63,14.07,1.92,59,208,309312.04
2015/8/7,3866.43,3926.65,3857.91,3906.94,2465.46,0.78,14.32,1.95,264,4,314684.49
2015/8/10,3947.47,4101.73,3932.84,4084.36,4017.02,1.31,14.93,2.03,267,0,328271.56
2015/8/11,4083.59,4110.13,4042,4066.67,4169.97,1.38,14.86,2.02,95,170,326662.82
2015/8/12,4025.67,4078.03,4015.35,4016.13,3397.99,1.09,14.68,2,61,202,322789.32
2015/8/13,4010.01,4075.7,3967.82,4075.46,3198.88,1.04,14.86,2.02,244,19,326692.94
2015/8/14,4097.92,4113.16,4056.73,4073.54,3400.77,1.08,14.82,2.02,105,155,326113.38
2015/8/17,4058.11,4081.77,4009.99,4077.87,3368.31,1.1,14.76,2.02,152,113,325356.36
2015/8/18,4084.31,4103.05,3816.55,3825.41,4249.24,1.37,13.99,1.91,12,254,308415.22
2015/8/19,3748.27,3898.74,3668.19,3886.14,3409.23,1.15,14.08,1.92,236,30,310565.7
2015/8/20,3848.4,3880.82,3761.45,3761.45,2705.77,0.91,13.65,1.86,23,245,301270.77
2015/8/21,3714.29,3757.78,3578.17,3589.54,2674.98,0.93,13.09,1.79,8,259,289447.66
2015/8/24,3454.6,3468.15,3266.55,3275.53,2731.24,1.09,11.97,1.63,2,269,264574.24
2015/8/25,3070.01,3200.11,3019.56,3042.93,2811.6,1.18,11.07,1.51,6,265,245063.18
2015/8/26,3062.57,3192.93,2952.01,3025.69,3121.88,1.31,11.06,1.51,109,160,245283.98
2015/8/27,3092.81,3206.72,3028.4,3205.64,2787.7,1.14,11.62,1.59,261,8,259399.05
2015/8/28,3246.24,3353.24,3223.62,3342.29,3187.63,1.28,12.13,1.64,263,5,269338.07
2015/8/31,3307.4,3368.28,3205.54,3366.54,3066.11,1.19,12.1,1.63,131,140,270852.5
2015/9/1,3296.53,3370.5,3190.58,3362.08,3513.88,1.5,12.27,1.65,125,143,274746.21
2015/9/2,3220.85,3387.02,3213.64,3365.83,3489.86,1.48,12.42,1.68,147,120,278132.88
2015/9/7,3347.29,3422.22,3240.24,3250.49,2217.57,0.87,11.89,1.6,67,205,266161.57
2015/9/8,3221.79,3340.22,3170.81,3334.02,1682.95,0.66,12.14,1.64,262,13,271702.53
2015/9/9,3344.82,3426.65,3330.29,3399.31,2588.16,0.94,12.35,1.67,266,9,276555.5
2015/9/10,3349.28,3398.32,3337.31,3357.56,1681.08,0.62,12.21,1.65,43,231,273375.93
2015/9/11,3349.88,3383.13,3315.48,3347.19,1302.62,0.46,12.15,1.64,85,184,272005.89
2015/9/14,3367.64,3373.92,3187.57,3281.13,2261.69,0.87,11.96,1.61,52,220,267811.47
2015/9/15,3208.74,3240.08,3131.98,3152.23,1459.89,0.61,11.61,1.56,12,264,259915.33
2015/9/16,3149.16,3345.92,3131.37,3309.25,1682.7,0.68,12.09,1.63,268,7,270615.6
